1,24.31408176,0.1808804,13.15799486
1,8.81745815,0.3154685,5.80101879
1,2.58070139,0.6121030,2.15148219
1,1.00587794,1.0058779,1.00587794
1,0.39224839,1.6297015,0.47074157
1,0.13192930,2.7832105,0.19585548
1,0.03801049,4.9311851,0.07232168
1,0.01327148,7.7040185,0.03151240
1,0.00509560,11.3366157,0.01524107
